study name,persona specification,specification_name_full,ran_date,variable name,correlation between the responses from humans vs. their twins,CI_lower,CI_upper,z-score for correlation between humans vs. their twins,accuracy between humans vs. their twins,mean_human,mean_twin,paired t-test t-stat,paired t-test p-value,std_human,std_twin,variance test F-stat,variance test p-value,effect size based on human,effect size based on twin,domain=social?,domain=cognitive?,replicating know human bias?,preference measure?,stimuli dependent?,knowledge question?,political question?,sample size
Accuracy Nudge,include_reasoning_temperature_zero,include_reasoning_temperature_zero_2025-08-20,2025-08-20,Real6_3,0.1765462140064949,0.1159126764065264,0.2358688398546405,5.641994436212986,0.6965104685942174,3.2721834496510467,4.005982053838484,-12.996310848671383,8.411116683189781e-36,1.6670739776480712,1.0049598097628043,2.7517714285714288,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,include_reasoning_temperature_zero,include_reasoning_temperature_zero_2025-08-20,2025-08-20,Real7_3,0.1497700627777345,0.088692048464544,0.2097259948558484,4.772041881005017,0.6799601196410767,3.537387836490528,3.679960119641077,-2.300336361487977,0.0216338829795902,1.785768746534502,1.1250492109018535,2.519459590337654,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,include_reasoning_temperature_zero,include_reasoning_temperature_zero_2025-08-20,2025-08-20,Real8_3,0.2108014690783409,0.1508698583785238,0.2691891705948296,6.767588488218463,0.7010967098703889,3.0638085742771684,3.3379860418743768,-4.618662841206192,4.364669607271472e-06,1.7117406751515618,1.2179720112401011,1.9751556461208872,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake1_3,0.0976527193786447,0.0359698865011531,0.1585943208034086,3.0979226152398147,0.7162512462612164,2.5862412761714855,2.806580259222333,-4.087535670520967,4.708699878231607e-05,1.5679200817788754,0.8456042084417885,3.438060966344106,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake2_3,0.0667016336265222,0.0048212788694539,0.1280731002811427,2.1124273904941036,0.7114656031904287,2.7288135593220337,2.317048853439681,7.370216720656926,3.559055088821053e-13,1.5984764727913443,0.8727285685123333,3.3547032664984027,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake3_3,0.1881848508517294,0.1277729777515946,0.2472054914565422,6.022706759162483,0.6815553339980059,2.9202392821535392,3.519441674975075,-10.123537451431812,5.308516354997068e-23,1.663155725912343,1.2326119514641265,1.8205938944475808,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake4_3,0.1181760964601524,0.0566905340688179,0.1787686414760838,3.754600273259232,0.694715852442672,3.1206380857427716,2.7128614157527418,7.050074091534208,3.326562568450338e-12,1.6669868330080715,0.9815178720077634,2.884482544928734,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake5_3,0.1289374904324036,0.0675765758590179,0.1893266852019273,4.100184762721772,0.7058823529411764,2.69690927218345,1.996011964107677,12.768547019772482,1.058186016070761e-34,1.712890082251636,0.5910037875535363,8.399984047129335,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake6_3,0.1048080375069735,0.0431879645973462,0.1656337258001545,3.326537408278894,0.6995014955134596,2.823529411764706,2.752741774675972,1.2159649980893223,0.2242846410483589,1.6852550361321386,0.944930776182091,3.18076276739428,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake7_3,0.0493251790498878,-0.0126135943867427,0.110886875730658,1.561065950946385,0.6913260219341975,2.5792622133599203,3.173479561316052,-10.898093155927915,3.2545920648836303e-26,1.5771726939763562,0.7852269694450893,4.034299011728861,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Fake8_3,0.1061577778863402,0.044550265242193,0.1669609064390017,3.3697002107427583,0.6979062811565304,2.6719840478564305,3.336989032901296,-12.334189542033076,1.2114323513437538e-32,1.5754740603117956,0.8465603216092257,3.46343224315934,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real1_3,0.0490865990465838,-0.0128527146710085,0.1106506510852522,1.5535030773869825,0.6957128614157527,2.25024925224327,3.0797607178464608,-16.685696789501,2.4188844609131623e-55,1.465568713632419,0.6517435104130705,5.0566039503766715,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real2_3,-0.0078656174306528,-0.0697319271741538,0.0540609650632381,-0.2487377925598833,0.6777666999002991,2.3609172482552343,3.082751744765703,-12.94817993162824,1.4400659611508504e-35,1.5634765869866725,0.8079764558932958,3.7444268656625415,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real3_3,0.0400078016120506,-0.0219468106060773,0.1016563115183054,1.2658334357557144,0.7730807577268195,2.1016949152542375,1.884346959122632,4.452682752032296,9.43266163000907e-06,1.4413438778776828,0.6195293488045299,5.412668702590878,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real4_3,-0.0066726041073332,-0.0685445538306304,0.0552504774126123,-0.2110094007107816,0.7016949152542373,2.614157527417747,2.205383848454636,7.004895974706679,4.528563457467259e-12,1.6804853171950216,0.7579853847741936,4.915274549806207,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real5_3,0.0891315719228797,0.0273823867903211,0.150203122194682,2.826087599880228,0.6773678963110668,2.604187437686939,3.0368893320039883,-7.106235781362164,2.2616173615222256e-12,1.6775678659511726,1.1122772914923298,2.274752001441264,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real6_3,0.1140636814905232,0.0525343428961344,0.1747302471458074,3.6227766097545495,0.6741774675972083,3.2721834496510467,4.313060817547358,-18.61776416925503,1.1350899297955044e-66,1.6670739776480712,0.81631254489211,4.170583334079935,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real7_3,0.0783039022971279,0.0164835374432561,0.1395278673469875,2.4812664239768,0.6753738783649053,3.537387836490528,4.017946161515454,-7.825094276900194,1.2837227523535568e-14,1.785768746534502,0.9230238474961676,3.743041070356607,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_temperature_zero,persona_summary_temperature_zero_2025-08-17,2025-08-17,Real8_3,0.1387612895107923,0.0775269351833461,0.1989526744444453,4.416510479724768,0.693519441674975,3.0638085742771684,3.435692921236291,-6.421829554648122,2.0760690566698337e-10,1.7117406751515618,0.9374670684407634,3.3339869843440773,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake1_3,0.0969775624153988,0.035289139791072,0.157929781066035,3.0763681506898255,0.6969092721834497,2.5862412761714855,3.2283150548354933,-12.090122109870478,1.6499824503998744e-31,1.5679200817788754,0.7794234091565313,4.0466994899613775,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake2_3,0.0829807449855707,0.0211893234894162,0.1441406234679176,2.630129538234782,0.7110667996011965,2.7288135593220337,2.608175473579262,2.129165753626501,0.0334838612552111,1.5984764727913443,0.9587359448215468,2.7798059269779687,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake3_3,0.1135329827905687,0.0519981502098783,0.174208951919833,3.60577426146585,0.6869391824526421,2.9202392821535392,3.4945164506480557,-9.825514289008144,8.145197009268339e-22,1.663155725912343,1.0230476955176413,2.6428594516792057,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake4_3,0.0582500818570879,-0.0036633882920404,0.1197186738875575,1.84411695673543,0.6887337986041875,3.1206380857427716,2.746759720837487,6.3916278432989975,2.5109947411420256e-10,1.6669868330080715,0.911052652277725,3.3479378353624907,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake5_3,0.0073023308608329,-0.0546226205350882,0.0691713253893645,0.2309240821434261,0.6941176470588235,2.69690927218345,2.308075772681954,6.7873353465351265,1.9524091757258558e-11,1.712890082251636,0.6107851253122253,7.864698633863751,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake6_3,0.0725410370299986,0.0106887718324925,0.1338403137343202,2.2979855017060093,0.6875373878364905,2.823529411764706,3.019940179461615,-3.3443837408538344,0.0008552189745357,1.6852550361321386,0.9186475764249448,3.365374502734226,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake7_3,0.0626817216802147,0.0007845044820513,0.1241004710859345,1.9847721996083687,0.6773678963110668,2.5792622133599203,3.5124626121635094,-17.92971352097905,1.453943030999129e-62,1.5771726939763562,0.5881346891001331,7.191258622574319,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Fake8_3,0.0864032279406759,0.0246347227703167,0.1475145249436696,2.7391399642623595,0.6757726819541376,2.6719840478564305,3.708873379860419,-20.02845055826088,2.567632427698607e-75,1.5754740603117956,0.6101200978918324,6.667942583732059,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real1_3,0.0641066216065783,0.0022151507171865,0.1255088364437614,2.030013315383704,0.6558325024925225,2.25024925224327,3.4905284147557327,-25.68674279585395,3.349276037923528e-112,1.465568713632419,0.5404404390899814,7.353882631890932,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real2_3,0.0586171093040238,-0.0032951077997399,0.1200816643547656,1.8557631495809557,0.6454636091724826,2.3609172482552343,3.5413758723828512,-22.331119035499352,5.67965870094287e-90,1.5634765869866725,0.6971805933448223,5.0291221591258015,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real3_3,0.0206162540884927,-0.0413367589661823,0.0824113458123061,0.6520355860903021,0.7459621136590229,2.1016949152542375,2.3449651046859423,-5.049509205039256,5.260154433454617e-07,1.4413438778776828,0.5311100808144941,7.364887650358037,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real4_3,0.0499683154523154,-0.0119689662672858,0.1115236281837482,1.5814539627961255,0.7074775672981057,2.614157527417747,2.318045862412762,5.206282096606688,2.3372801711258293e-07,1.6804853171950216,0.7378715748478133,5.186900105998028,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real5_3,0.0567798452987157,-0.0051384759243644,0.1182644438532277,1.7974696781376502,0.6482552342971086,2.604187437686939,3.457627118644068,-14.189847709498103,8.821119020326588e-42,1.6775678659511726,1.002466594951864,2.8004019921383803,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real6_3,0.0216274924376988,-0.0403267559904575,0.0834160804617525,0.684028026129679,0.6398803589232303,3.2721834496510467,4.779661016949152,-27.811599752539856,1.2828315051639864e-126,1.6670739776480712,0.4471076762899156,13.90226274974366,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real7_3,0.011424342706998,-0.0505116386855148,0.0732727874920641,0.3612851555752648,0.6612163509471585,3.537387836490528,4.629112662013958,-18.469170279899316,8.882388251513369e-66,1.785768746534502,0.5825385891539593,9.397255534379124,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,empty_persona_temperature_zero,empty_persona_temperature_zero_2025-08-18,2025-08-18,Real8_3,0.0308656222946089,-0.0310940467699271,0.0925889837880627,0.9763668145101874,0.6548354935194417,3.0638085742771684,4.0737786640079765,-17.535434666655735,3.0263796441219203e-60,1.7117406751515618,0.6852745263836889,6.239456554903887,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake1_3,0.1580002934068406,0.0970491986583435,0.2177707005500197,5.038618995139704,0.7084745762711865,2.5862412761714855,2.909272183449651,-5.6056800796426085,2.6811434091323106e-08,1.5679200817788754,1.214000072628184,1.668055204857768,8.881784197001252e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake2_3,0.0889093122269517,0.0271585183069885,0.1499841341858941,2.819002988147041,0.705284147557328,2.7288135593220337,2.4835493519441676,4.221939699680738,2.642222694021714e-05,1.5984764727913443,1.0640555136058498,2.256752457636204,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake3_3,0.1514136714449128,0.0903603165626406,0.2113332024146296,4.825223409736932,0.6604187437686939,2.9202392821535392,3.906281156530409,-16.89865283115631,1.4702575433659588e-56,1.663155725912343,1.095805115434234,2.303558170367915,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake4_3,0.1272434250970838,0.0658619189092577,0.1876655569597236,4.045720088258944,0.6843469591226321,3.1206380857427716,3.8295114656031903,-12.006971576701476,3.981924899047152e-31,1.6669868330080715,1.085122793817741,2.3599704576528713,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake5_3,0.0690583993278376,0.0071888687346089,0.1304012299807649,2.1872998908346686,0.6867397806580259,2.69690927218345,2.538384845463609,2.589028957822276,0.0097641924871013,1.712890082251636,1.0349540683539755,2.7391564451942054,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake6_3,0.1400915052423493,0.078875226516061,0.2002552130483167,4.459409547338114,0.6939182452642074,2.823529411764706,2.890329012961117,-1.0897127891465772,0.2761016779570672,1.6852550361321386,1.2283803786760394,1.882198945974605,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake7_3,0.1111340330990026,0.0495748083053376,0.1718520849132401,3.528943256164157,0.6731804586241277,2.5792622133599203,3.511465603190429,-16.563422990196408,1.1968737200698887e-54,1.5771726939763562,1.0239731946474953,2.372363988346603,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Fake8_3,0.112092812587874,0.0505432495965864,0.1727941287628558,3.559644996880741,0.672382851445663,2.6719840478564305,3.5982053838484545,-16.236385363141228,8.339803674271401e-53,1.5754740603117956,1.078309448700425,2.1346943106629284,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real1_3,0.0812269478245521,0.0194243517812746,0.1424111699246472,2.574293192578333,0.619740777666999,2.25024925224327,3.7228315054835495,-27.527688791881857,1.1082884038437183e-124,1.465568713632419,0.9772599881074204,2.249013875547239,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real2_3,0.0688475747889025,0.0069770476660448,0.1301929946231923,2.1806011844161937,0.6416749750747757,2.3609172482552343,3.4207377866400797,-17.711742512580372,2.8023116580954087e-61,1.5634765869866725,1.1839110453540265,1.7439925262412133,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real3_3,0.0982161246685184,0.036538000144305,0.1591488239672062,3.115911590328698,0.7136590229312064,2.1016949152542375,2.6540378863409773,-10.226123381358756,2.0427839042377457e-23,1.4413438778776828,1.07361345690645,1.8023507962597205,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real4_3,0.0411952487199214,-0.0207579450577361,0.1028332852741006,1.30344581822788,0.6422731804586241,2.614157527417747,3.385842472582253,-11.924757390363528,9.473016244186216e-31,1.6804853171950216,1.244420266433991,1.8236239778864949,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real5_3,0.1117395809017949,0.0501864448609941,0.1724470757085507,3.54833314647395,0.6594217347956132,2.604187437686939,3.1585244267198407,-8.465063106518972,9.002690739485072e-17,1.6775678659511726,1.4211808843140503,1.3933540440600516,1.6335516872523217e-07,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real6_3,0.1318021234758375,0.0704768538515039,0.1921348360078015,4.1923387565649595,0.6787637088733799,3.2721834496510467,4.090727816550349,-13.701318812989571,2.7280987482949407e-39,1.6670739776480712,1.1411132676971596,2.1342841292377384,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real7_3,0.1261523691820409,0.0647577929308578,0.1865955310345247,4.010654989605417,0.6705882352941177,3.537387836490528,4.247258225324028,-11.132271646941506,3.1999971628565887e-27,1.785768746534502,1.1949160269645092,2.233447063775461,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,gemini,gemini_2025-08-27,2025-08-27,Real8_3,0.1425060732566849,0.0813231771824929,0.2026189990974301,4.5373204514842715,0.6662013958125623,3.0638085742771684,3.989032901296112,-15.332992164233334,7.942461455873081e-48,1.7117406751515618,1.1279781436398486,2.3028973085248814,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake1_3,0.0793762799969345,0.017562309781297,0.1405857851363885,2.5153900922940227,0.7094715852442672,2.5862412761714855,2.8943170488534395,-5.581528402499666,3.068518595562156e-08,1.5679200817788754,0.907276862137091,2.9865388892649567,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake2_3,0.0524867925934065,-0.0094441520354043,0.1140166198209463,1.6613047949833493,0.707876370887338,2.7288135593220337,2.3928215353938187,5.895945715539208,5.087214230701045e-09,1.5984764727913443,0.9260201339484362,2.9796938057985205,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake3_3,0.1859089871267429,0.1254524091352336,0.2449899492401032,5.9481283509523015,0.6795613160518444,2.9202392821535392,3.577268195413758,-11.073599010945868,5.7422172996036775e-27,1.663155725912343,1.2368113478760467,1.808251808294739,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake4_3,0.1447082112601944,0.0835564046672618,0.2047742122438982,4.608424582058916,0.6965104685942174,3.1206380857427716,2.74975074775673,6.47832251463328,1.4514842812717213e-10,1.6669868330080715,0.9940880321458598,2.8119956744042733,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake5_3,0.1555324782070915,0.094542424406142,0.2153593667735465,4.95861359294813,0.7110667996011965,2.69690927218345,2.1016949152542375,10.808730277995414,7.80811736958141e-26,1.712890082251636,0.6889686227382436,6.181019339529696,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake6_3,0.0959187373047606,0.0342216637486946,0.1568874953798634,3.0425707659054275,0.6963110667996012,2.823529411764706,2.8165503489531405,0.1181116600092896,0.906002856925168,1.6852550361321386,0.9911007531032224,2.891316635568548,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake7_3,0.0811908540648961,0.0193880320903322,0.1423755732413985,2.5731442304058105,0.6913260219341975,2.5792622133599203,3.227318045862413,-11.867807698111946,1.7222564356135253e-30,1.5771726939763562,0.8489582000854842,3.4513252100538705,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Fake8_3,0.1045682465865239,0.0429459662252402,0.1653979197270357,3.3188705275314776,0.6929212362911266,2.6719840478564305,3.395812562313061,-13.251588833906604,4.744347782789312e-37,1.5754740603117956,0.8979142013220657,3.078596939845932,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real1_3,0.0328762353318568,-0.0290832114736886,0.0945840134542223,1.0400126515952308,0.685543369890329,2.25024925224327,3.14456630109671,-17.58014929289479,1.6570822990673733e-60,1.465568713632419,0.719029817590209,4.15449814469815,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real2_3,0.0165472733030118,-0.0453994895978786,0.0783672643266384,0.5233184941883021,0.67098703888335,2.3609172482552343,3.1625124626121637,-14.197958295611327,8.011111314504335e-42,1.5634765869866725,0.8938191334423324,3.059732573432705,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real3_3,0.004743787195724,-0.0571732623435509,0.0666244845583569,0.1500128480152853,0.7639082751744766,2.1016949152542375,1.9361914257228312,3.3140216319577327,0.0009525794457316,1.4413438778776828,0.658065460987258,4.797301582195589,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real4_3,-0.0209816333811708,-0.0827743896915244,0.040971840645574,-0.6635948944776355,0.693519441674975,2.614157527417747,2.2542372881355934,5.978013755431235,3.137383022481988e-09,1.6804853171950216,0.8664110775001632,3.7620230479861503,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real5_3,0.0965624489080692,0.0348706179007872,0.1575211680430656,3.0631170194417763,0.673778664007976,2.604187437686939,3.098703888334995,-8.039293892148784,2.532143926455851e-15,1.6775678659511726,1.1655519261147895,2.0715572704261005,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real6_3,0.1351307906522829,0.0738482428831435,0.195396630979332,4.299509627558211,0.6691924227318046,3.2721834496510467,4.399800598205384,-20.16814996388768,3.454302287972955e-76,1.6670739776480712,0.8632436393960432,3.729434385515141,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real7_3,0.1064513416407347,0.0448465911492511,0.1672495343594339,3.3790896183342496,0.6753738783649053,3.537387836490528,4.069790628115653,-8.68842673343883,1.475846498850113e-17,1.785768746534502,0.9732523904931868,3.366661694479402,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary,persona_summary_2025-08-01,2025-08-01,Real8_3,0.1579668437659074,0.0970152157820333,0.2177380213556953,5.037534148128762,0.6885343968095713,3.0638085742771684,3.480558325024925,-7.121425723725998,2.0365578464207373e-12,1.7117406751515618,1.0306533823497055,2.758358281096027,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake1_3,0.110980193669966,0.0494194293831913,0.1717009204352564,3.524017675711906,0.7198404785643071,2.5862412761714855,2.391824526420738,3.5215853347591257,0.0004482982536271,1.5679200817788754,0.967027753358258,2.62887519365328,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake2_3,0.0646879815275685,0.0027989279157013,0.12608337917653,2.0484740878722865,0.6953140578265204,2.7288135593220337,1.773678963110668,16.99867864186863,3.9192561144987207e-57,1.5984764727913443,0.892206847378512,3.209825278931224,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake3_3,0.194729765574209,0.1344501427544605,0.2535734965329739,6.2375513406426375,0.7002991026919242,2.9202392821535392,2.939182452642074,-0.312344175129758,0.7548439588083237,1.663155725912343,1.3378006982337756,1.5455497673280807,6.780576100595681e-12,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake4_3,0.0801249077132338,0.018315486911753,0.1413242355407122,2.5392153126126304,0.6618145563310069,3.1206380857427716,2.1415752741774674,16.235935407136544,8.388362286917373e-53,1.6669868330080715,1.0749814606704755,2.404708232518491,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake5_3,0.0872123169178882,0.0254494437668259,0.1483119212613777,2.7649198724906845,0.6809571286141576,2.69690927218345,1.3110667996011964,24.82616154439388,2.0013631330229385e-106,1.712890082251636,0.6117178769681509,7.8407326256674255,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero,persona_summary_include_reasoning_temperature_zero_2025-08-21,2025-08-21,Fake6_3,0.0959815411786062,0.0342849768227214,0.1569493220121319,3.044575252946517,0.6771684945164507,2.823529411764706,1.7497507477567298,18.50877187699132,5.137393337512677e-66,1.6852550361321386,0.911332203379813,3.4196198800983373,2.220446049250313e-16,,,1,0,0,1,0,0,0,1003
